code,name,description,refreshed_at,from_date,to_date
CME_1U2,"NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #2 (1U2)","Historical Futures Prices: NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:26:17,2014-03-05,2017-12-06
CME_1U3,"NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #3 (1U3)","Historical Futures Prices: NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:26:17,2014-03-11,2017-12-06
CME_1U4,"NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #4 (1U4)","Historical Futures Prices: NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:26:17,2014-03-11,2017-12-06
CME_461,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (461) (Front Month)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_4610,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (4610)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_4611,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (4611)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_4612,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (4612)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-10 03:26:55,2014-02-18,2020-02-07
CME_462,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (462)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_463,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (463)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_464,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (464)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_465,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (465)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_466,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (466)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_467,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7 (467)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_468,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8 (468)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_469,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (469)","Historical Futures Prices: PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:04,2014-02-18,2020-02-19
CME_471,"PJM METED Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (471) (Front Month)","Historical Futures Prices: PJM METED Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:26:29,2014-02-18,2020-02-19
CME_472,"PJM METED Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (472)","Historical Futures Prices: PJM METED Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:26:29,2014-02-18,2020-02-19
CME_4L1,"NYISO Zone F 5 MW Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #1 (4L1) (Front Month)","Historical Futures Prices: NYISO Zone F 5 MW Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:26:29,2014-02-18,2020-02-19
CME_4L2,"NYISO Zone F 5 MW Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2 (4L2)","Historical Futures Prices: NYISO Zone F 5 MW Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:26:29,2014-02-18,2020-02-19
CME_4M1,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #1 (4M1) (Front Month)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-12-31 03:27:35,2014-02-18,2018-12-28
CME_4M10,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #10 (4M10)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-04-09 23:30:56,2014-07-17,2018-04-06
CME_4M2,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2 (4M2)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-12-10 03:27:29,2014-02-18,2018-12-07
CME_4M3,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #3 (4M3)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-11-10 03:28:00,2014-02-18,2018-11-09
CME_4M4,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #4 (4M4)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-10-08 23:28:13,2014-07-17,2018-10-05
CME_4M5,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #5 (4M5)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-09-11 23:28:22,2014-07-17,2018-09-11
CME_4M6,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #6 (4M6)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-08-08 23:28:22,2014-07-17,2018-08-07
CME_4M7,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #7 (4M7)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-07-10 23:28:12,2014-07-17,2018-07-10
CME_4M8,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #8 (4M8)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-06-10 23:28:43,2014-07-17,2018-06-08
CME_4M9,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #9 (4M9)","Historical Futures Prices: NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-05-08 23:29:30,2014-07-17,2018-05-07
CME_4N1,"PJM PECO Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (4N1) (Front Month)","Historical Futures Prices: PJM PECO Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-31 03:26:29,2014-03-07,2019-12-30
CME_4N2,"PJM PECO Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (4N2)","Historical Futures Prices: PJM PECO Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-09 03:26:35,2014-03-07,2019-12-06
CME_4P1,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (4P1) (Front Month)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P10,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (4P10)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P11,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (4P11)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P12,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (4P12)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-10 03:26:58,2014-02-18,2020-02-07
CME_4P13,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #13 (4P13)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #13. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-31 03:26:59,2015-08-06,2019-12-30
CME_4P14,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #14 (4P14)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #14. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-09 03:26:37,2015-08-06,2019-12-06
CME_4P15,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #15 (4P15)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #15. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-11-10 03:27:04,2015-08-06,2019-11-08
CME_4P16,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #16 (4P16)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #16. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-10-08 23:32:11,2015-08-06,2019-10-08
CME_4P2,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (4P2)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P3,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (4P3)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P4,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (4P4)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P5,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (4P5)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_4P6,"PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (4P6)","Historical Futures Prices: PJM PECO Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
